group	original_path	blob_in_06ee25a	state_now	recover_with	disposition	detail
Task records (recovered in G2, withdrawn: they cite commits that exist only in the backup)	ledger/tasks/orchestrator/ORCH-M4B-COST-20260912B.json	1d47da52b90add40e4abe07b220d16bb76c2be1c	absent on main	git show 06ee25a:ledger/tasks/orchestrator/ORCH-M4B-COST-20260912B.json	DISPOSITIONED	kept in the VPS backup: task records cite commits that exist only in the backup (test_task_record_commit_hashes)
Task records (recovered in G2, withdrawn: they cite commits that exist only in the backup)	ledger/tasks/orchestrator/ORCH-M4B-V3-20260913.json	05741cd015d4d030652b28c751fe4fd7af67ac0e	absent on main	git show 06ee25a:ledger/tasks/orchestrator/ORCH-M4B-V3-20260913.json	DISPOSITIONED	kept in the VPS backup: task records cite commits that exist only in the backup (test_task_record_commit_hashes)
Task records (recovered in G2, withdrawn: they cite commits that exist only in the backup)	ledger/tasks/orchestrator/ORCH-PROC-ACTIVATION-20260912.json	ff6791bfc1346e7649b23369521004b6a0a5ae31	absent on main	git show 06ee25a:ledger/tasks/orchestrator/ORCH-PROC-ACTIVATION-20260912.json	DISPOSITIONED	kept in the VPS backup: task records cite commits that exist only in the backup (test_task_record_commit_hashes)
Task records (recovered in G2, withdrawn: they cite commits that exist only in the backup)	ledger/tasks/orchestrator/ORCH-QUOTA-SURFACE-20260912.json	e821635b57afa4f879c69da1c77dcff139d02115	absent on main	git show 06ee25a:ledger/tasks/orchestrator/ORCH-QUOTA-SURFACE-20260912.json	DISPOSITIONED	kept in the VPS backup: task records cite commits that exist only in the backup (test_task_record_commit_hashes)
Task records (recovered in G2, withdrawn: they cite commits that exist only in the backup)	ledger/tasks/orchestrator/ORCH-S2-CLOSE-20260913.json	d0434f443ddcfe83144b2c7977cc9faef2bbd5d5	absent on main	git show 06ee25a:ledger/tasks/orchestrator/ORCH-S2-CLOSE-20260913.json	DISPOSITIONED	kept in the VPS backup: task records cite commits that exist only in the backup (test_task_record_commit_hashes)
Task records (recovered in G2, withdrawn: they cite commits that exist only in the backup)	ledger/tasks/orchestrator/ORCH-SYNTHESIS-CHECK-20260912.json	09bfa108e8ec3a0fd0e1964f85657bd5355ffa39	absent on main	git show 06ee25a:ledger/tasks/orchestrator/ORCH-SYNTHESIS-CHECK-20260912.json	DISPOSITIONED	kept in the VPS backup: task records cite commits that exist only in the backup (test_task_record_commit_hashes)
Task records (recovered in G2, withdrawn: they cite commits that exist only in the backup)	ledger/tasks/orchestrator/ORCH-USE-REPAIR-20260912.json	1b1b2abaa7c28d461b2a3be7ca102cd086363f90	absent on main	git show 06ee25a:ledger/tasks/orchestrator/ORCH-USE-REPAIR-20260912.json	DISPOSITIONED	kept in the VPS backup: task records cite commits that exist only in the backup (test_task_record_commit_hashes)
Task records (recovered in G2, withdrawn: they cite commits that exist only in the backup)	ledger/tasks/orchestrator/ORCH-USE-TRIAL-20260912.json	1ae318c96b1962e7c5617b8dc2ca9ae2302fd803	absent on main	git show 06ee25a:ledger/tasks/orchestrator/ORCH-USE-TRIAL-20260912.json	DISPOSITIONED	kept in the VPS backup: task records cite commits that exist only in the backup (test_task_record_commit_hashes)
Task records (recovered in G2, withdrawn: they cite commits that exist only in the backup)	ledger/tasks/orchestrator/PHASE-HANDOFF-20260912.json	b344748986daf2119060437aec36112446c89f97	absent on main	git show 06ee25a:ledger/tasks/orchestrator/PHASE-HANDOFF-20260912.json	DISPOSITIONED	kept in the VPS backup: task records cite commits that exist only in the backup (test_task_record_commit_hashes)
Task records (recovered in G2, withdrawn: they cite commits that exist only in the backup)	ledger/tasks/orchestrator/SCIENCE-EXEC-20260914.json	a311238cad9c38d1fd3603e579e704c27b888868	absent on main	git show 06ee25a:ledger/tasks/orchestrator/SCIENCE-EXEC-20260914.json	DISPOSITIONED	kept in the VPS backup: task records cite commits that exist only in the backup (test_task_record_commit_hashes)
Task records (recovered in G2, withdrawn: they cite commits that exist only in the backup)	ledger/tasks/orchestrator/SURFACE-TRIAGE-20260912.json	db3ee1faaf8511ab0b3cdf69447cbe61b5d5d4c8	absent on main	git show 06ee25a:ledger/tasks/orchestrator/SURFACE-TRIAGE-20260912.json	DISPOSITIONED	kept in the VPS backup: task records cite commits that exist only in the backup (test_task_record_commit_hashes)
Task records (recovered in G2, withdrawn: they cite commits that exist only in the backup)	ledger/tasks/orchestrator/WAVE-M4B-20260912.json	c997b589275619789892e03e4b5498dfaae6f05a	absent on main	git show 06ee25a:ledger/tasks/orchestrator/WAVE-M4B-20260912.json	DISPOSITIONED	kept in the VPS backup: task records cite commits that exist only in the backup (test_task_record_commit_hashes)
Task records (recovered in G2, withdrawn: they cite commits that exist only in the backup)	ledger/tasks/plan/HARNESS-FOLLOWUPS-20260914-CODEX.json	a509ea4cf045422b8d0a87e7bc3dd3dc5f3b289a	absent on main	git show 06ee25a:ledger/tasks/plan/HARNESS-FOLLOWUPS-20260914-CODEX.json	DISPOSITIONED	kept in the VPS backup: task records cite commits that exist only in the backup (test_task_record_commit_hashes)
Task records (recovered in G2, withdrawn: they cite commits that exist only in the backup)	ledger/tasks/plan/HARNESS-P-20260914.json	f95e02f2dc6cc9ba8ff99970cccd89f88c175e5d	absent on main	git show 06ee25a:ledger/tasks/plan/HARNESS-P-20260914.json	DISPOSITIONED	kept in the VPS backup: task records cite commits that exist only in the backup (test_task_record_commit_hashes)
Task records (recovered in G2, withdrawn: they cite commits that exist only in the backup)	ledger/tasks/plan/HARNESS-P11-20260914.json	20cda2dbf76a6cd59ea961960e660bbed8bc9034	absent on main	git show 06ee25a:ledger/tasks/plan/HARNESS-P11-20260914.json	DISPOSITIONED	kept in the VPS backup: task records cite commits that exist only in the backup (test_task_record_commit_hashes)
Task records (recovered in G2, withdrawn: they cite commits that exist only in the backup)	ledger/tasks/scientist-a/ALDAZ-FT-A-001.json	3947f8c04831a28075a01b0a88995a11d0a2c9ea	absent on main	git show 06ee25a:ledger/tasks/scientist-a/ALDAZ-FT-A-001.json	DISPOSITIONED	kept in the VPS backup: task records cite commits that exist only in the backup (test_task_record_commit_hashes)
Task records (recovered in G2, withdrawn: they cite commits that exist only in the backup)	ledger/tasks/scientist-a/ALDAZ-FT-A-002.json	a6546fc29467df8b490e7ff518e9936fa5dbb748	absent on main	git show 06ee25a:ledger/tasks/scientist-a/ALDAZ-FT-A-002.json	DISPOSITIONED	kept in the VPS backup: task records cite commits that exist only in the backup (test_task_record_commit_hashes)
Task records (recovered in G2, withdrawn: they cite commits that exist only in the backup)	ledger/tasks/scientist-a/ALDAZ-LEDGER-REPAIR-A-20260913.json	16f1a20877fcf1cdff00640ceff8461985221f9b	absent on main	git show 06ee25a:ledger/tasks/scientist-a/ALDAZ-LEDGER-REPAIR-A-20260913.json	DISPOSITIONED	kept in the VPS backup: task records cite commits that exist only in the backup (test_task_record_commit_hashes)
Task records (recovered in G2, withdrawn: they cite commits that exist only in the backup)	ledger/tasks/scientist-a/ALDAZ-REPAIR-A-20260913.json	e07c476cdfb55014ca2aeb64129fb32fafdba986	absent on main	git show 06ee25a:ledger/tasks/scientist-a/ALDAZ-REPAIR-A-20260913.json	DISPOSITIONED	kept in the VPS backup: task records cite commits that exist only in the backup (test_task_record_commit_hashes)
Task records (recovered in G2, withdrawn: they cite commits that exist only in the backup)	ledger/tasks/scientist-a/ALDAZ-RESIDUAL-A-20260913.json	e22ad2b8bb6c46ac3c1326ecd9eee4a1502c6e53	absent on main	git show 06ee25a:ledger/tasks/scientist-a/ALDAZ-RESIDUAL-A-20260913.json	DISPOSITIONED	kept in the VPS backup: task records cite commits that exist only in the backup (test_task_record_commit_hashes)
Task records (recovered in G2, withdrawn: they cite commits that exist only in the backup)	ledger/tasks/scientist-a/ALDAZ-RESIDUAL-A2-20260913.json	10fc2c05163d14e08fba37acedc6986c1959742b	absent on main	git show 06ee25a:ledger/tasks/scientist-a/ALDAZ-RESIDUAL-A2-20260913.json	DISPOSITIONED	kept in the VPS backup: task records cite commits that exist only in the backup (test_task_record_commit_hashes)
Task records (recovered in G2, withdrawn: they cite commits that exist only in the backup)	ledger/tasks/scientist-a/ALDAZ-VERIFY-A-20260914.json	7fb6e9566e8afa2703eb9ef0689d6df4f3d4fbb4	absent on main	git show 06ee25a:ledger/tasks/scientist-a/ALDAZ-VERIFY-A-20260914.json	DISPOSITIONED	kept in the VPS backup: task records cite commits that exist only in the backup (test_task_record_commit_hashes)
Task records (recovered in G2, withdrawn: they cite commits that exist only in the backup)	ledger/tasks/scientist-a/SCI-FT-A-001.json	1dfb74137e507d1fdda1d9d5ba752ab1911a907a	absent on main	git show 06ee25a:ledger/tasks/scientist-a/SCI-FT-A-001.json	DISPOSITIONED	kept in the VPS backup: task records cite commits that exist only in the backup (test_task_record_commit_hashes)
Task records (recovered in G2, withdrawn: they cite commits that exist only in the backup)	ledger/tasks/scientist-a/SCI-FT-A-002.json	a48871845d1ca906b611881605fe5649087aa910	absent on main	git show 06ee25a:ledger/tasks/scientist-a/SCI-FT-A-002.json	DISPOSITIONED	kept in the VPS backup: task records cite commits that exist only in the backup (test_task_record_commit_hashes)
Task records (recovered in G2, withdrawn: they cite commits that exist only in the backup)	ledger/tasks/scientist-b/ALDAZ-FT-B-001.json	b4a4676482e19f0185559b81eba343d2e9a38ee2	absent on main	git show 06ee25a:ledger/tasks/scientist-b/ALDAZ-FT-B-001.json	DISPOSITIONED	kept in the VPS backup: task records cite commits that exist only in the backup (test_task_record_commit_hashes)
Task records (recovered in G2, withdrawn: they cite commits that exist only in the backup)	ledger/tasks/scientist-b/ALDAZ-FT-B-002.json	f0bc58c668b388d1cf0ca3ca4ed0d705774dd338	absent on main	git show 06ee25a:ledger/tasks/scientist-b/ALDAZ-FT-B-002.json	DISPOSITIONED	kept in the VPS backup: task records cite commits that exist only in the backup (test_task_record_commit_hashes)
Task records (recovered in G2, withdrawn: they cite commits that exist only in the backup)	ledger/tasks/scientist-b/ALDAZ-FT-B-003.json	f7b685697874484199e52693c3e64bdab8ece54e	absent on main	git show 06ee25a:ledger/tasks/scientist-b/ALDAZ-FT-B-003.json	DISPOSITIONED	kept in the VPS backup: task records cite commits that exist only in the backup (test_task_record_commit_hashes)
Task records (recovered in G2, withdrawn: they cite commits that exist only in the backup)	ledger/tasks/scientist-b/ALDAZ-FT-B-004.json	c342f4b7e258c407aa10f19cb2771968afd5ff3f	absent on main	git show 06ee25a:ledger/tasks/scientist-b/ALDAZ-FT-B-004.json	DISPOSITIONED	kept in the VPS backup: task records cite commits that exist only in the backup (test_task_record_commit_hashes)
Task records (recovered in G2, withdrawn: they cite commits that exist only in the backup)	ledger/tasks/scientist-b/ALDAZ-FT-B-005.json	5a4604dc7d8542e00e297253276cbd71038a318d	absent on main	git show 06ee25a:ledger/tasks/scientist-b/ALDAZ-FT-B-005.json	DISPOSITIONED	kept in the VPS backup: task records cite commits that exist only in the backup (test_task_record_commit_hashes)
Task records (recovered in G2, withdrawn: they cite commits that exist only in the backup)	ledger/tasks/scientist-b/ALDAZ-LOCATOR-REV-B-20260914.json	7e50eae73aa5fdbe66c0b2d444372c0c6e67ae90	absent on main	git show 06ee25a:ledger/tasks/scientist-b/ALDAZ-LOCATOR-REV-B-20260914.json	DISPOSITIONED	kept in the VPS backup: task records cite commits that exist only in the backup (test_task_record_commit_hashes)
Task records (recovered in G2, withdrawn: they cite commits that exist only in the backup)	ledger/tasks/scientist-b/ALDAZ-REEXAM-B-20260913.json	67200dace1d0665e8c0b70a217914454b8978240	absent on main	git show 06ee25a:ledger/tasks/scientist-b/ALDAZ-REEXAM-B-20260913.json	DISPOSITIONED	kept in the VPS backup: task records cite commits that exist only in the backup (test_task_record_commit_hashes)
Task records (recovered in G2, withdrawn: they cite commits that exist only in the backup)	ledger/tasks/scientist-b/ALDAZ-REEXAM-B2-20260914.json	ea17673b678e3b79b67151c99a2004f1ab66e25b	absent on main	git show 06ee25a:ledger/tasks/scientist-b/ALDAZ-REEXAM-B2-20260914.json	DISPOSITIONED	kept in the VPS backup: task records cite commits that exist only in the backup (test_task_record_commit_hashes)
Task records (recovered in G2, withdrawn: they cite commits that exist only in the backup)	ledger/tasks/scientist-b/ALDAZ-REPAIR-B-20260913.json	99f36f7b151348bc39dff1dfe1b3676354435cc4	absent on main	git show 06ee25a:ledger/tasks/scientist-b/ALDAZ-REPAIR-B-20260913.json	DISPOSITIONED	kept in the VPS backup: task records cite commits that exist only in the backup (test_task_record_commit_hashes)
Task records (recovered in G2, withdrawn: they cite commits that exist only in the backup)	ledger/tasks/scientist-b/SCI-FIX-B-20260915.json	f9a99aef357cdbfe8e35ac683fd34a368447c8eb	absent on main	git show 06ee25a:ledger/tasks/scientist-b/SCI-FIX-B-20260915.json	DISPOSITIONED	kept in the VPS backup: task records cite commits that exist only in the backup (test_task_record_commit_hashes)
Task records (recovered in G2, withdrawn: they cite commits that exist only in the backup)	ledger/tasks/scientist-b/SCI-FT-B-001.json	fc652d75379425c288aaa0f78dd7167de025df28	absent on main	git show 06ee25a:ledger/tasks/scientist-b/SCI-FT-B-001.json	DISPOSITIONED	kept in the VPS backup: task records cite commits that exist only in the backup (test_task_record_commit_hashes)
Task records (recovered in G2, withdrawn: they cite commits that exist only in the backup)	ledger/tasks/scientist-b/SCI-FT-B-002.json	c77435e5fa4128fc395b5edbf4f96ecee836c60c	absent on main	git show 06ee25a:ledger/tasks/scientist-b/SCI-FT-B-002.json	DISPOSITIONED	kept in the VPS backup: task records cite commits that exist only in the backup (test_task_record_commit_hashes)
Task records (recovered in G2, withdrawn: they cite commits that exist only in the backup)	ledger/tasks/scientist-c/ALDAZ-DOSSIER-FIX-C-20260914.json	e00328dd5b2776ffac39ce18575bf64bafefe829	absent on main	git show 06ee25a:ledger/tasks/scientist-c/ALDAZ-DOSSIER-FIX-C-20260914.json	DISPOSITIONED	kept in the VPS backup: task records cite commits that exist only in the backup (test_task_record_commit_hashes)
Task records (recovered in G2, withdrawn: they cite commits that exist only in the backup)	ledger/tasks/scientist-c/ALDAZ-FT-C-001.json	b8eaf1a68178cde6c1e2495801732d5c72f45d93	absent on main	git show 06ee25a:ledger/tasks/scientist-c/ALDAZ-FT-C-001.json	DISPOSITIONED	kept in the VPS backup: task records cite commits that exist only in the backup (test_task_record_commit_hashes)
Task records (recovered in G2, withdrawn: they cite commits that exist only in the backup)	ledger/tasks/scientist-c/ALDAZ-FT-C-002.json	50cb992a374cd8627f71ad7bd6a5148824671252	absent on main	git show 06ee25a:ledger/tasks/scientist-c/ALDAZ-FT-C-002.json	DISPOSITIONED	kept in the VPS backup: task records cite commits that exist only in the backup (test_task_record_commit_hashes)
Task records (recovered in G2, withdrawn: they cite commits that exist only in the backup)	ledger/tasks/scientist-c/ALDAZ-FT-C-003.json	428023b21fbd2b9fc6af353912e77393cb5c6710	absent on main	git show 06ee25a:ledger/tasks/scientist-c/ALDAZ-FT-C-003.json	DISPOSITIONED	kept in the VPS backup: task records cite commits that exist only in the backup (test_task_record_commit_hashes)
Task records (recovered in G2, withdrawn: they cite commits that exist only in the backup)	ledger/tasks/scientist-c/ALDAZ-LOCATOR-REV-C-20260914.json	1b07cad1b6d6a05ac1a1abb3f10d2e3c4bfbeeb6	absent on main	git show 06ee25a:ledger/tasks/scientist-c/ALDAZ-LOCATOR-REV-C-20260914.json	DISPOSITIONED	kept in the VPS backup: task records cite commits that exist only in the backup (test_task_record_commit_hashes)
Task records (recovered in G2, withdrawn: they cite commits that exist only in the backup)	ledger/tasks/scientist-c/ALDAZ-REEXAM-C-20260913.json	c58328e5f63aa4e11b5aa6d6423d5f275104b82b	absent on main	git show 06ee25a:ledger/tasks/scientist-c/ALDAZ-REEXAM-C-20260913.json	DISPOSITIONED	kept in the VPS backup: task records cite commits that exist only in the backup (test_task_record_commit_hashes)
